Date	Price	Open	High	Low	Change %
Sep 21, 2017	-0.741	-0.737	-0.734	-0.762	0.68%
Sep 20, 2017	-0.736	-0.762	-0.733	-0.776	0.82%
Sep 19, 2017	-0.730	-0.742	-0.725	-0.821	-0.68%
Sep 18, 2017	-0.735	-0.725	-0.725	-0.770	0.14%
Sep 15, 2017	-0.734	-0.763	-0.734	-0.769	-3.29%
Sep 14, 2017	-0.759	-0.725	-0.725	-0.768	3.13%
Sep 13, 2017	-0.736	-0.739	-0.718	-0.765	-0.67%
Sep 12, 2017	-0.741	-0.740	-0.735	-0.764	0.14%
Sep 11, 2017	-0.740	-0.761	-0.732	-0.766	0.00%
Sep 08, 2017	-0.740	-0.746	-0.738	-0.782	-0.67%
Sep 07, 2017	-0.745	-0.745	-0.742	-0.775	0.54%
Sep 06, 2017	-0.741	-0.762	-0.738	-0.778	5.86%
Sep 05, 2017	-0.700	-0.782	-0.700	-0.782	-5.41%
Sep 04, 2017	-0.740	-0.755	-0.719	-0.777	-1.20%
Sep 01, 2017	-0.749	-0.719	-0.719	-0.757	3.17%
Aug 31, 2017	-0.726	-0.719	-0.719	-0.746	0.97%
Aug 30, 2017	-0.719	-0.723	-0.716	-0.742	-0.83%
Aug 29, 2017	-0.725	-0.716	-0.714	-0.754	-1.23%
Aug 28, 2017	-0.734	-0.744	-0.730	-0.748	-1.61%
Aug 25, 2017	-0.746	-0.723	-0.714	-0.746	2.61%
Aug 24, 2017	-0.727	-0.711	-0.711	-0.738	2.83%
Aug 23, 2017	-0.707	-0.715	-0.707	-0.718	-1.39%
Aug 22, 2017	-0.717	-0.726	-0.709	-0.739	0.84%
Aug 21, 2017	-0.711	-0.752	-0.707	-0.769	0.00%
Aug 18, 2017	-0.711	-0.768	-0.702	-0.770	-0.28%
Aug 17, 2017	-0.713	-0.717	-0.695	-0.780	0.56%
Aug 16, 2017	-0.709	-0.739	-0.707	-0.741	0.28%
Aug 15, 2017	-0.707	-0.713	-0.705	-0.799	-3.42%
Aug 14, 2017	-0.732	-0.744	-0.728	-0.748	-0.27%
Aug 11, 2017	-0.734	-0.734	-0.728	-0.741	-0.41%
Aug 10, 2017	-0.737	-0.740	-0.670	-0.764	1.66%
Aug 09, 2017	-0.725	-0.727	-0.725	-0.768	-0.55%
Aug 08, 2017	-0.729	-0.784	-0.712	-0.784	-0.41%
Aug 07, 2017	-0.732	-0.738	-0.723	-0.757	-0.27%
Aug 06, 2017	-0.734	-0.734	-0.734	-0.734	0.00%
Aug 04, 2017	-0.734	-0.734	-0.726	-0.751	7.94%
Aug 03, 2017	-0.680	-0.737	-0.680	-0.762	-2.02%
Aug 02, 2017	-0.694	-0.694	-0.694	-0.694	-4.93%
Aug 01, 2017	-0.730	-0.732	-0.717	-0.745	-0.95%
Jul 31, 2017	-0.737	-0.724	-0.691	-0.742	0.00%
Jul 28, 2017	-0.737	-0.724	-0.714	-0.739	1.52%
Jul 27, 2017	-0.726	-0.704	-0.704	-0.746	0.00%
Jul 26, 2017	-0.726	-0.697	-0.697	-0.759	-4.22%
Jul 25, 2017	-0.758	-0.754	-0.725	-0.761	0.00%
Jul 24, 2017	-0.758	-0.758	-0.758	-0.758	3.27%
Jul 21, 2017	-0.734	-0.730	-0.727	-0.769	-4.18%
Jul 20, 2017	-0.766	-0.772	-0.738	-0.772	13.48%
Jul 19, 2017	-0.675	-0.770	-0.675	-0.770	5.30%
Jul 18, 2017	-0.641	-0.769	-0.641	-0.774	-12.67%
Jul 17, 2017	-0.734	-0.764	-0.700	-0.769	-3.04%
Jul 16, 2017	-0.757	-0.757	-0.757	-0.757	0.00%
Jul 14, 2017	-0.757	-0.730	-0.730	-0.764	0.00%
Jul 13, 2017	-0.757	-0.751	-0.725	-0.761	-2.70%
Jul 12, 2017	-0.778	-0.807	-0.709	-0.819	-0.77%
Jul 11, 2017	-0.784	-0.844	-0.763	-0.844	1.03%
Jul 10, 2017	-0.776	-0.782	-0.659	-0.797	-3.60%
Jul 07, 2017	-0.805	-0.792	-0.778	-0.810	0.37%
Jul 06, 2017	-0.802	-0.781	-0.777	-0.804	5.39%
Jul 05, 2017	-0.761	-0.757	-0.757	-0.783	-1.93%
Jul 04, 2017	-0.776	-0.778	-0.752	-0.838	-2.51%
Jul 03, 2017	-0.796	-0.754	-0.749	-0.796	3.65%
Jul 02, 2017	-0.768	-0.768	-0.768	-0.768	0.00%
Jul 01, 2017	-0.768	-0.768	-0.768	-0.768	0.00%
Jun 30, 2017	-0.768	-0.559	-0.559	-0.837	-4.00%
Jun 29, 2017	-0.800	-0.840	-0.659	-0.848	-6.32%
Jun 28, 2017	-0.854	-0.876	-0.820	-0.886	-2.06%
Jun 27, 2017	-0.872	-0.858	-0.834	-0.890	3.07%
Jun 26, 2017	-0.846	-0.870	-0.829	-0.884	2.42%
Jun 25, 2017	-0.826	-0.826	-0.826	-0.826	0.00%
Jun 23, 2017	-0.826	-0.843	-0.826	-0.878	-5.49%
Jun 22, 2017	-0.874	-0.871	-0.832	-0.886	0.11%
Jun 21, 2017	-0.873	-0.888	-0.845	-0.897	-0.80%
Jun 20, 2017	-0.880	-0.874	-0.854	-0.880	2.68%
Jun 19, 2017	-0.857	-0.888	-0.857	-0.897	-2.28%
Jun 16, 2017	-0.877	-0.902	-0.840	-0.902	-1.79%
Jun 15, 2017	-0.893	-0.899	-0.891	-0.938	-0.45%
Jun 14, 2017	-0.897	-0.871	-0.871	-0.921	0.00%
Jun 13, 2017	-0.897	-0.897	-0.887	-0.902	-1.64%
Jun 12, 2017	-0.912	-0.914	-0.853	-0.991	0.66%
Jun 09, 2017	-0.906	-0.906	-0.871	-0.919	-2.37%
Jun 08, 2017	-0.928	-0.903	-0.881	-0.953	2.65%
Jun 07, 2017	-0.904	-0.914	-0.892	-0.914	-0.77%
Jun 06, 2017	-0.911	-0.904	-0.894	-0.920	1.67%
Jun 05, 2017	-0.896	-0.896	-0.875	-0.917	0.79%
Jun 02, 2017	-0.889	-0.889	-0.887	-0.898	-0.45%
Jun 01, 2017	-0.893	-0.911	-0.891	-0.952	-0.78%
May 31, 2017	-0.900	-0.970	-0.867	-0.970	0.56%
May 30, 2017	-0.895	-0.910	-0.877	-0.910	0.79%
May 29, 2017	-0.888	-0.888	-0.842	-0.907	-2.09%
May 26, 2017	-0.907	-0.909	-0.874	-0.909	0.33%
May 25, 2017	-0.904	-0.918	-0.879	-0.918	-3.21%
May 24, 2017	-0.934	-0.904	-0.901	-0.934	1.74%
May 23, 2017	-0.918	-0.910	-0.890	-0.918	0.66%
May 22, 2017	-0.912	-0.948	-0.882	-0.956	0.33%
May 19, 2017	-0.909	-0.896	-0.892	-0.943	0.22%
May 18, 2017	-0.907	-0.901	-0.882	-0.909	-0.11%
May 17, 2017	-0.908	-0.906	-0.890	-0.910	0.22%
May 16, 2017	-0.906	-0.916	-0.896	-0.916	0.00%
May 15, 2017	-0.906	-0.914	-0.906	-0.953	-0.98%
May 12, 2017	-0.915	-0.946	-0.904	-0.954	-0.65%
May 11, 2017	-0.921	-0.894	-0.890	-0.965	4.30%
May 10, 2017	-0.883	-0.900	-0.869	-0.900	-0.34%
May 09, 2017	-0.886	-0.886	-0.886	-0.888	-0.56%
May 08, 2017	-0.891	-0.886	-0.879	-0.935	-1.22%
May 07, 2017	-0.902	-0.902	-0.902	-0.902	0.00%
May 05, 2017	-0.902	-0.895	-0.881	-0.934	1.81%
May 04, 2017	-0.886	-0.877	-0.877	-0.904	-0.67%
May 03, 2017	-0.892	-0.912	-0.884	-0.917	-2.19%
May 02, 2017	-0.912	-0.862	-0.862	-0.920	0.77%
Apr 28, 2017	-0.905	-0.873	-0.871	-0.909	1.23%
Apr 27, 2017	-0.894	-0.882	-0.848	-0.926	2.05%
Apr 26, 2017	-0.876	-0.874	-0.850	-0.892	1.86%
Apr 25, 2017	-0.860	-0.870	-0.850	-0.886	0.00%
Apr 24, 2017	-0.860	-0.884	-0.821	-0.884	2.26%
Apr 22, 2017	-0.841	-0.841	-0.841	-0.841	0.00%
Apr 21, 2017	-0.841	-0.872	-0.841	-0.915	-2.77%
Apr 20, 2017	-0.865	-0.863	-0.838	-0.928	-1.14%
Apr 19, 2017	-0.875	-0.867	-0.847	-0.920	-1.02%
Apr 18, 2017	-0.884	-0.832	-0.818	-0.884	17.40%
Apr 17, 2017	-0.753	-0.753	-0.753	-0.753	0.00%
Apr 13, 2017	-0.753	-0.770	-0.728	-0.849	-0.92%
Apr 12, 2017	-0.760	-0.908	-0.715	-0.908	-12.14%
Apr 11, 2017	-0.865	-0.791	-0.791	-0.912	-0.23%
Apr 10, 2017	-0.867	-0.867	-0.863	-0.914	0.46%
Apr 07, 2017	-0.863	-0.865	-0.863	-0.925	-0.23%
Apr 06, 2017	-0.865	-0.913	-0.865	-0.936	-6.28%
Apr 05, 2017	-0.923	-0.923	-0.877	-0.984	5.25%
Apr 04, 2017	-0.877	-0.875	-0.875	-0.931	-9.31%
Apr 03, 2017	-0.967	-0.967	-0.875	-1.029	8.17%
Mar 31, 2017	-0.894	-0.894	-0.848	-1.031	-5.30%
Mar 30, 2017	-0.944	-0.896	-0.896	-1.032	-4.74%
Mar 29, 2017	-0.991	-1.069	-0.985	-1.069	0.61%
Mar 28, 2017	-0.985	-1.005	-0.985	-1.061	-0.71%
Mar 27, 2017	-0.992	-0.998	-0.971	-1.012	3.12%
Mar 26, 2017	-0.962	-0.962	-0.962	-0.962	0.00%
Mar 24, 2017	-0.962	-0.972	-0.950	-1.022	-1.84%
Mar 23, 2017	-0.980	-0.980	-0.978	-1.011	0.10%
Mar 22, 2017	-0.979	-0.974	-0.962	-0.979	1.77%
Mar 21, 2017	-0.962	-0.976	-0.956	-0.976	-0.10%
Mar 20, 2017	-0.963	-0.963	-0.952	-0.975	-0.62%
Mar 18, 2017	-0.969	-0.969	-0.969	-0.969	0.00%
Mar 17, 2017	-0.969	-0.958	-0.958	-0.969	-0.10%
Mar 16, 2017	-0.970	-0.961	-0.961	-0.981	0.73%
Mar 15, 2017	-0.963	-0.966	-0.927	-0.971	3.77%
Mar 14, 2017	-0.928	-0.936	-0.915	-0.967	-0.22%
Mar 13, 2017	-0.930	-1.022	-0.930	-1.040	-0.43%
Mar 10, 2017	-0.934	-1.055	-0.919	-1.055	-1.79%
Mar 09, 2017	-0.951	-0.933	-0.913	-0.951	2.26%
Mar 08, 2017	-0.930	-0.921	-0.907	-0.930	3.22%
Mar 07, 2017	-0.901	-0.890	-0.890	-0.901	1.35%
Mar 06, 2017	-0.889	-0.905	-0.889	-0.905	-0.22%
Mar 03, 2017	-0.891	-0.916	-0.889	-0.916	0.00%
Mar 02, 2017	-0.891	-0.907	-0.891	-0.907	-0.34%
Mar 01, 2017	-0.894	-0.894	-0.894	-0.921	-0.22%
Feb 28, 2017	-0.896	-0.916	-0.896	-0.933	-1.10%
Feb 27, 2017	-0.906	-0.975	-0.883	-0.975	-3.41%
Feb 24, 2017	-0.938	-0.952	-0.885	-0.993	3.76%
Feb 23, 2017	-0.904	-0.891	-0.883	-0.914	1.12%
Feb 22, 2017	-0.894	-0.898	-0.890	-0.904	-0.89%
Feb 21, 2017	-0.902	-0.926	-0.870	-0.954	6.24%
Feb 20, 2017	-0.849	-0.843	-0.834	-0.849	2.04%
Feb 17, 2017	-0.832	-0.818	-0.818	-0.843	0.24%
Feb 16, 2017	-0.830	-0.838	-0.830	-0.844	-1.07%
Feb 15, 2017	-0.839	-0.834	-0.818	-0.845	-0.71%
Feb 14, 2017	-0.845	-0.827	-0.803	-0.845	2.42%
Feb 13, 2017	-0.825	-0.820	-0.776	-0.830	4.04%
Feb 10, 2017	-0.793	-0.790	-0.777	-0.795	1.80%
Feb 09, 2017	-0.779	-0.819	-0.764	-0.819	-1.27%
Feb 08, 2017	-0.789	-0.777	-0.775	-0.792	1.28%
Feb 07, 2017	-0.779	-0.840	-0.764	-0.849	-0.13%
Feb 06, 2017	-0.780	-0.787	-0.777	-0.796	0.52%
Feb 03, 2017	-0.776	-0.792	-0.772	-0.797	-1.65%
Feb 02, 2017	-0.789	-0.784	-0.766	-0.805	-0.63%
Feb 01, 2017	-0.794	-0.811	-0.774	-0.811	-2.93%
Jan 31, 2017	-0.818	-0.849	-0.810	-0.849	-1.09%
Jan 30, 2017	-0.827	-0.840	-0.806	-0.840	-0.72%
Jan 27, 2017	-0.833	-0.833	-0.825	-0.845	-0.72%
Jan 26, 2017	-0.839	-0.856	-0.834	-0.863	-0.47%
Jan 25, 2017	-0.843	-0.850	-0.831	-0.855	0.84%
Jan 24, 2017	-0.836	-0.938	-0.836	-0.938	-2.34%
Jan 23, 2017	-0.856	-0.842	-0.837	-0.856	5.68%
Jan 20, 2017	-0.810	-0.881	-0.801	-0.884	-3.91%
Jan 19, 2017	-0.843	-0.875	-0.843	-0.904	-1.98%
Jan 18, 2017	-0.860	-0.888	-0.858	-0.904	-2.71%
Jan 17, 2017	-0.884	-0.877	-0.856	-0.908	-4.84%
Jan 16, 2017	-0.929	-0.950	-0.895	-0.959	1.98%
Jan 13, 2017	-0.911	-0.953	-0.909	-0.956	0.89%
Jan 12, 2017	-0.903	-0.946	-0.892	-0.951	0.11%
Jan 11, 2017	-0.902	-0.835	-0.696	-0.973	27.76%
Jan 10, 2017	-0.706	-0.724	-0.687	-0.738	3.98%
Jan 09, 2017	-0.679	-0.980	-0.679	-0.984	0.00%
Jan 06, 2017	-0.679	-0.851	-0.679	-0.864	-18.78%
Jan 05, 2017	-0.836	-0.963	-0.823	-0.963	0.97%
Jan 04, 2017	-0.828	-0.828	-0.828	-0.861	-1.90%
Jan 03, 2017	-0.844	-0.841	-0.840	-0.892	-13.44%
Jan 02, 2017	-0.975	-0.968	-0.961	-0.979	4.84%
Dec 30, 2016	-0.930	-0.915	-0.915	-0.937	0.11%
Dec 29, 2016	-0.929	-0.900	-0.900	-0.939	-1.38%
Dec 28, 2016	-0.942	-0.942	-0.922	-0.952	1.51%
Dec 27, 2016	-0.928	-1.009	-0.905	-1.009	0.87%
Dec 23, 2016	-0.920	-0.914	-0.907	-0.930	-2.54%
Dec 22, 2016	-0.944	-0.944	-0.944	-0.944	0.53%
Dec 21, 2016	-0.939	-0.948	-0.913	-0.948	-0.21%
Dec 20, 2016	-0.941	-0.961	-0.906	-0.964	-0.21%
Dec 19, 2016	-0.943	-0.943	-0.908	-0.943	2.95%
Dec 16, 2016	-0.916	-0.919	-0.888	-0.941	-1.72%
Dec 15, 2016	-0.932	-0.979	-0.904	-0.979	2.31%
Dec 14, 2016	-0.911	-0.916	-0.903	-0.916	-0.22%
Dec 13, 2016	-0.913	-0.918	-0.874	-0.923	-1.51%
Dec 12, 2016	-0.927	-0.843	-0.843	-0.927	1.98%
Dec 09, 2016	-0.909	-0.906	-0.894	-0.921	-0.22%
Dec 08, 2016	-0.911	-0.983	-0.878	-0.983	3.52%
Dec 07, 2016	-0.880	-1.255	-0.823	-1.527	0.57%
Dec 06, 2016	-0.875	-0.847	-0.833	-0.892	1.86%
Dec 05, 2016	-0.859	-0.810	-0.810	-0.878	0.59%
Dec 02, 2016	-0.854	-0.861	-0.854	-0.864	-0.58%
Dec 01, 2016	-0.859	-0.766	-0.764	-0.864	10.98%
Nov 30, 2016	-0.774	-0.759	-0.695	-0.781	12.17%
Nov 29, 2016	-0.690	-0.699	-0.687	-0.769	-9.33%
Nov 28, 2016	-0.761	-0.724	-0.689	-0.777	-1.68%
Nov 25, 2016	-0.774	-0.788	-0.749	-0.802	-1.53%
Nov 24, 2016	-0.786	-0.771	-0.660	-0.789	3.29%
Nov 23, 2016	-0.761	-0.763	-0.750	-0.770	-0.39%
Nov 22, 2016	-0.764	-0.758	-0.749	-0.764	-0.26%
Nov 21, 2016	-0.766	-0.663	-0.663	-0.802	0.39%
Nov 18, 2016	-0.763	-0.672	-0.575	-0.799	0.39%
Nov 17, 2016	-0.760	-0.756	-0.585	-0.776	38.43%
Nov 16, 2016	-0.549	-0.753	-0.549	-0.775	-26.51%
Nov 15, 2016	-0.747	-0.663	-0.663	-0.774	-1.97%
Nov 14, 2016	-0.762	-0.671	-0.565	-0.787	0.13%
Nov 11, 2016	-0.761	-0.790	-0.664	-0.790	1.33%
Nov 10, 2016	-0.751	-0.657	-0.572	-0.787	0.67%
Nov 09, 2016	-0.746	-0.770	-0.734	-0.770	-0.93%
Nov 08, 2016	-0.753	-0.729	-0.729	-0.767	0.80%
Nov 07, 2016	-0.747	-0.815	-0.743	-0.817	0.40%
Nov 04, 2016	-0.744	-0.746	-0.733	-0.769	-1.72%
Nov 03, 2016	-0.757	-0.768	-0.721	-0.771	1.20%
Nov 02, 2016	-0.748	-0.623	-0.601	-0.772	-0.53%
Nov 01, 2016	-0.752	-0.736	-0.728	-0.788	0.40%
Oct 31, 2016	-0.749	-0.708	-0.704	-0.791	0.13%
Oct 28, 2016	-0.748	-0.746	-0.708	-0.754	0.13%
Oct 27, 2016	-0.747	-0.747	-0.739	-0.764	-1.32%
Oct 26, 2016	-0.757	-0.747	-0.729	-0.791	1.34%
Oct 25, 2016	-0.747	-0.748	-0.738	-0.762	-12.43%
Oct 24, 2016	-0.853	-0.853	-0.844	-0.865	-0.12%
Oct 21, 2016	-0.854	-0.861	-0.833	-0.863	0.00%
Oct 20, 2016	-0.854	-0.859	-0.831	-0.863	0.35%
Oct 19, 2016	-0.851	-0.842	-0.803	-0.871	0.24%
Oct 18, 2016	-0.849	-0.851	-0.800	-0.851	1.68%
Oct 17, 2016	-0.835	-0.854	-0.822	-0.860	-2.57%
Oct 15, 2016	-0.857	-0.857	-0.857	-0.857	0.00%
Oct 14, 2016	-0.857	-0.844	-0.831	-0.869	0.23%
Oct 13, 2016	-0.855	-0.817	-0.817	-0.871	-0.12%
Oct 12, 2016	-0.856	-0.838	-0.838	-0.882	0.71%
Oct 11, 2016	-0.850	-0.856	-0.836	-0.860	0.12%
Oct 10, 2016	-0.849	-0.835	-0.825	-0.878	0.71%
Oct 07, 2016	-0.843	-0.812	-0.812	-0.845	0.84%
Oct 06, 2016	-0.836	-0.811	-0.803	-0.840	4.24%
Oct 05, 2016	-0.802	-0.804	-0.791	-0.817	1.91%
Oct 04, 2016	-0.787	-0.787	-0.787	-0.790	-0.25%
Oct 03, 2016	-0.789	-0.780	-0.769	-0.789	0.51%
Sep 30, 2016	-0.785	-0.754	-0.748	-0.788	4.25%
Sep 29, 2016	-0.753	-0.759	-0.728	-0.759	-0.13%
Sep 28, 2016	-0.754	-0.728	-0.728	-0.754	3.01%
Sep 27, 2016	-0.732	-0.732	-0.730	-0.738	0.00%
Sep 26, 2016	-0.732	-0.729	-0.724	-0.737	0.41%
Sep 25, 2016	-0.729	-0.729	-0.729	-0.729	0.00%
Sep 24, 2016	-0.729	-0.729	-0.729	-0.729	0.00%
Sep 23, 2016	-0.729	-0.727	-0.722	-0.732	1.11%
Sep 22, 2016	-0.721	-0.726	-0.721	-0.729	-0.28%
Sep 21, 2016	-0.723	-0.726	-0.719	-0.733	-0.28%
Sep 20, 2016	-0.725	-0.723	-0.718	-0.730	-0.96%
Sep 19, 2016	-0.732	-0.732	-0.728	-0.732	0.00%
Sep 17, 2016	-0.732	-0.732	-0.732	-0.732	0.00%
Sep 16, 2016	-0.732	-0.732	-0.730	-0.737	0.00%
Sep 15, 2016	-0.732	-0.725	-0.720	-0.736	1.10%
Sep 14, 2016	-0.724	-0.731	-0.724	-0.735	0.28%
Sep 13, 2016	-0.722	-0.724	-0.720	-0.737	0.00%
Sep 12, 2016	-0.722	-0.726	-0.722	-0.734	-0.28%
Sep 09, 2016	-0.724	-0.730	-0.719	-0.732	-1.36%
Sep 08, 2016	-0.734	-0.734	-0.725	-0.738	0.14%
Sep 07, 2016	-0.733	-0.737	-0.729	-0.737	-7.22%
Sep 06, 2016	-0.790	-0.829	-0.787	-0.829	-0.13%
Sep 05, 2016	-0.791	-0.555	-0.375	-0.804	-0.13%
Sep 02, 2016	-0.792	-0.815	-0.787	-0.838	0.38%
Sep 01, 2016	-0.789	-0.849	-0.789	-0.849	-2.47%
Aug 31, 2016	-0.809	-0.800	-0.790	-0.814	0.37%
Aug 30, 2016	-0.806	-0.815	-0.789	-0.815	0.75%
Aug 29, 2016	-0.800	-0.781	-0.781	-0.804	-0.99%
Aug 26, 2016	-0.808	-0.799	-0.787	-0.808	1.89%
Aug 25, 2016	-0.793	-0.788	-0.788	-0.793	0.38%
Aug 24, 2016	-0.790	-0.779	-0.779	-0.799	0.77%
Aug 23, 2016	-0.784	-0.800	-0.769	-0.800	-1.26%
Aug 22, 2016	-0.794	-0.792	-0.773	-0.799	0.38%
Aug 19, 2016	-0.791	-0.806	-0.791	-0.810	-1.98%
Aug 18, 2016	-0.807	-0.813	-0.761	-0.813	0.25%
Aug 17, 2016	-0.805	-0.779	-0.779	-0.812	3.21%
Aug 16, 2016	-0.780	-0.798	-0.775	-0.802	0.00%
Aug 15, 2016	-0.780	-0.780	-0.780	-0.785	-0.89%
Aug 14, 2016	-0.787	-0.787	-0.787	-0.787	0.00%
Aug 13, 2016	-0.787	-0.787	-0.787	-0.787	0.00%
Aug 12, 2016	-0.787	-0.793	-0.761	-0.796	0.13%
Aug 11, 2016	-0.786	-0.776	-0.730	-0.803	6.94%
Aug 10, 2016	-0.735	-0.759	-0.733	-0.781	-0.41%
Aug 09, 2016	-0.738	-0.753	-0.729	-0.781	1.10%
Aug 08, 2016	-0.730	-0.763	-0.692	-0.774	3.55%
Aug 06, 2016	-0.705	-0.705	-0.705	-0.705	0.00%
Aug 05, 2016	-0.705	-0.759	-0.692	-0.770	1.00%
Aug 04, 2016	-0.698	-0.757	-0.687	-0.759	0.29%
Aug 03, 2016	-0.696	-0.756	-0.689	-0.756	-5.69%
Aug 02, 2016	-0.738	-0.745	-0.738	-0.745	0.14%
Aug 01, 2016	-0.737	-0.742	-0.729	-0.742	0.00%
Jul 29, 2016	-0.737	-0.775	-0.729	-0.775	-0.94%
Jul 28, 2016	-0.744	-0.796	-0.731	-0.796	0.81%
Jul 27, 2016	-0.738	-0.757	-0.733	-0.757	0.14%
Jul 26, 2016	-0.737	-0.730	-0.730	-0.740	0.00%
Jul 25, 2016	-0.737	-0.748	-0.728	-0.748	0.68%
Jul 22, 2016	-0.732	-0.727	-0.727	-0.737	1.24%
Jul 21, 2016	-0.723	-0.813	-0.718	-0.813	-0.82%
Jul 20, 2016	-0.729	-0.763	-0.729	-0.774	-0.14%
Jul 19, 2016	-0.730	-0.741	-0.720	-0.741	0.00%
Jul 18, 2016	-0.730	-0.752	-0.722	-0.752	-0.82%
Jul 15, 2016	-0.736	-0.780	-0.717	-0.844	1.10%
Jul 14, 2016	-0.728	-0.736	-0.728	-0.751	-1.49%
Jul 13, 2016	-0.739	-0.737	-0.737	-0.739	-0.27%
Jul 12, 2016	-0.741	-0.788	-0.725	-0.788	1.51%
Jul 11, 2016	-0.730	-0.746	-0.730	-0.748	-0.27%
Jul 08, 2016	-0.732	-0.730	-0.724	-0.734	0.55%
Jul 07, 2016	-0.728	-0.738	-0.724	-0.755	-0.41%
Jul 06, 2016	-0.731	-0.738	-0.731	-0.740	7.34%
Jul 05, 2016	-0.681	-0.673	-0.555	-0.686	16.41%
Jul 04, 2016	-0.585	-0.674	-0.585	-0.697	5.41%
Jul 01, 2016	-0.555	-0.556	-0.555	-0.556	-14.48%
Jun 30, 2016	-0.649	-0.649	-0.639	-0.649	16.94%
Jun 29, 2016	-0.555	-0.651	-0.555	-0.651	-0.89%
Jun 28, 2016	-0.560	-0.565	-0.549	-0.646	-2.44%
Jun 27, 2016	-0.574	-0.579	-0.564	-0.647	-0.69%
Jun 24, 2016	-0.578	-0.582	-0.542	-0.645	-0.69%
Jun 23, 2016	-0.582	-0.554	-0.539	-0.589	4.86%
Jun 22, 2016	-0.555	-0.590	-0.538	-0.595	0.36%
Jun 21, 2016	-0.553	-0.552	-0.551	-0.611	-6.75%
Jun 20, 2016	-0.593	-0.549	-0.545	-0.595	1.37%
Jun 17, 2016	-0.585	-0.555	-0.551	-0.609	5.22%
Jun 16, 2016	-0.556	-0.555	-0.550	-0.603	0.36%
Jun 15, 2016	-0.554	-0.557	-0.528	-0.630	-12.20%
Jun 14, 2016	-0.631	-0.553	-0.553	-0.633	0.16%
Jun 13, 2016	-0.630	-0.553	-0.536	-0.630	1.61%
Jun 10, 2016	-0.620	-0.553	-0.553	-0.630	12.12%
Jun 09, 2016	-0.553	-0.555	-0.553	-0.617	-0.54%
Jun 08, 2016	-0.556	-0.552	-0.552	-0.614	0.72%
Jun 07, 2016	-0.552	-0.594	-0.551	-0.594	0.00%
Jun 06, 2016	-0.552	-0.590	-0.550	-0.593	0.18%
Jun 03, 2016	-0.551	-0.573	-0.548	-0.589	-5.49%
Jun 02, 2016	-0.583	-0.551	-0.549	-0.588	5.81%
Jun 01, 2016	-0.551	-0.551	-0.550	-0.591	-2.30%
May 31, 2016	-0.564	-0.564	-0.544	-0.564	-0.35%
May 30, 2016	-0.566	-0.545	-0.545	-0.566	3.85%
May 27, 2016	-0.545	-0.578	-0.539	-0.583	0.93%
May 26, 2016	-0.540	-0.584	-0.540	-0.584	-6.25%
May 25, 2016	-0.576	-0.564	-0.521	-0.576	10.34%
May 24, 2016	-0.522	-0.550	-0.518	-0.554	-4.92%
May 23, 2016	-0.549	-0.568	-0.518	-0.570	-0.36%
May 20, 2016	-0.551	-0.546	-0.518	-0.553	6.17%
May 19, 2016	-0.519	-0.564	-0.519	-0.564	0.78%
May 18, 2016	-0.515	-0.542	-0.500	-0.553	-5.68%
May 17, 2016	-0.546	-0.533	-0.514	-0.546	6.23%
May 16, 2016	-0.514	-0.531	-0.514	-0.541	-3.93%
May 13, 2016	-0.535	-0.533	-0.516	-0.539	-8.39%
May 12, 2016	-0.584	-0.606	-0.544	-0.609	7.16%
May 11, 2016	-0.545	-0.592	-0.544	-0.592	0.00%
May 10, 2016	-0.545	-0.543	-0.542	-0.599	-0.37%
May 09, 2016	-0.547	-0.545	-0.542	-0.604	0.55%
May 06, 2016	-0.544	-0.557	-0.542	-0.610	-2.51%
May 05, 2016	-0.558	-0.558	-0.557	-0.590	0.00%
May 04, 2016	-0.558	-0.610	-0.540	-0.615	0.00%
May 03, 2016	-0.558	-0.606	-0.557	-0.606	-5.58%
May 02, 2016	-0.591	-0.615	-0.558	-0.615	5.72%
Apr 29, 2016	-0.559	-0.558	-0.557	-0.590	0.00%
Apr 28, 2016	-0.559	-0.629	-0.556	-0.629	-2.27%
Apr 27, 2016	-0.572	-0.608	-0.557	-0.608	2.51%
Apr 26, 2016	-0.558	-0.559	-0.525	-0.611	-0.36%
Apr 25, 2016	-0.560	-0.538	-0.537	-0.603	4.09%
Apr 22, 2016	-0.538	-0.537	-0.509	-0.592	0.19%
Apr 21, 2016	-0.537	-0.616	-0.536	-0.616	-0.37%
Apr 20, 2016	-0.539	-0.590	-0.538	-0.590	0.19%
Apr 19, 2016	-0.538	-0.557	-0.537	-0.583	-9.58%
Apr 18, 2016	-0.595	-0.602	-0.589	-0.618	-1.00%
Apr 15, 2016	-0.601	-0.593	-0.578	-0.606	2.39%
Apr 14, 2016	-0.587	-0.609	-0.584	-0.634	-0.17%
Apr 13, 2016	-0.588	-0.593	-0.557	-0.603	-1.51%
Apr 12, 2016	-0.597	-0.594	-0.587	-0.608	-0.17%
Apr 11, 2016	-0.598	-0.600	-0.589	-0.611	-0.50%
Apr 08, 2016	-0.601	-0.590	-0.590	-0.606	1.69%
Apr 07, 2016	-0.591	-0.612	-0.590	-0.615	-2.80%
Apr 06, 2016	-0.608	-0.584	-0.474	-0.620	10.95%
Apr 05, 2016	-0.548	-0.618	-0.544	-0.624	-3.35%
Apr 04, 2016	-0.567	-0.597	-0.558	-0.601	1.25%
